# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	Uz_initial    	Uz_final      	Uz_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
454           	smoothSolver	2.154020e-04	1.898220e-05	12	2.323310e-04	2.234740e-05	11	1.046390e-03	9.127780e-05	12	false	GAMG	1.068690e-03	9.843540e-06	5	true
455           	smoothSolver	2.254630e-04	1.993830e-05	12	2.392210e-04	2.310430e-05	11	1.078570e-03	9.441270e-05	12	false	GAMG	1.102100e-03	9.049500e-06	5	true
456           	smoothSolver	2.309330e-04	2.058780e-05	12	2.401320e-04	2.349040e-05	11	1.094480e-03	9.661600e-05	12	false	GAMG	1.042120e-03	7.526090e-06	5	true
457           	smoothSolver	2.335290e-04	2.093940e-05	12	2.374210e-04	2.356510e-05	11	1.103370e-03	9.784580e-05	12	false	GAMG	9.645580e-04	9.360530e-06	4	true
458           	smoothSolver	2.320930e-04	2.090120e-05	12	2.323580e-04	1.896000e-05	12	1.100860e-03	9.789590e-05	12	false	GAMG	8.729300e-04	5.624390e-06	5	true
459           	smoothSolver	2.274340e-04	2.053770e-05	12	2.248260e-04	1.841940e-05	12	1.089960e-03	9.706340e-05	12	false	GAMG	7.814170e-04	4.703440e-06	5	true
460           	smoothSolver	2.211890e-04	1.999620e-05	12	2.182760e-04	1.788320e-05	12	1.074330e-03	9.575110e-05	12	false	GAMG	7.035700e-04	3.567920e-06	5	true
461           	smoothSolver	2.148100e-04	1.943200e-05	12	2.117300e-04	1.738560e-05	12	1.058280e-03	9.436910e-05	12	false	GAMG	6.371220e-04	3.004730e-06	5	true
462           	smoothSolver	2.091170e-04	1.892750e-05	12	2.055890e-04	1.693920e-05	12	1.044300e-03	9.315190e-05	12	false	GAMG	5.774000e-04	2.738370e-06	5	true
463           	smoothSolver	2.043420e-04	1.850340e-05	12	2.000250e-04	1.654790e-05	12	1.033100e-03	9.217340e-05	12	false	GAMG	5.234560e-04	2.551440e-06	5	true
464           	smoothSolver	2.004260e-04	1.815210e-05	12	1.952370e-04	1.620310e-05	12	1.024320e-03	9.141940e-05	12	false	GAMG	4.751580e-04	2.428040e-06	5	true
465           	smoothSolver	1.971910e-04	1.786040e-05	12	1.910150e-04	1.589980e-05	12	1.017340e-03	9.084840e-05	12	false	GAMG	4.325730e-04	2.252370e-06	5	true
466           	smoothSolver	1.944660e-04	1.761280e-05	12	1.873940e-04	1.562650e-05	12	1.011570e-03	9.038560e-05	12	false	GAMG	3.953360e-04	2.058860e-06	5	true
467           	smoothSolver	1.920980e-04	1.739970e-05	12	1.840900e-04	1.537860e-05	12	1.006550e-03	8.998720e-05	12	false	GAMG	3.627770e-04	1.903610e-06	5	true
468           	smoothSolver	1.900110e-04	1.721270e-05	12	1.811700e-04	1.514940e-05	12	1.001980e-03	8.961780e-05	12	false	GAMG	3.342820e-04	1.751280e-06	5	true
469           	smoothSolver	1.881290e-04	1.704710e-05	12	1.784160e-04	1.493750e-05	12	9.977050e-04	8.926880e-05	12	false	GAMG	3.093090e-04	1.639000e-06	5	true
470           	smoothSolver	1.864220e-04	1.689750e-05	12	1.759370e-04	1.473800e-05	12	9.936170e-04	8.893030e-05	12	false	GAMG	2.873450e-04	1.518950e-06	5	true
471           	smoothSolver	1.848500e-04	1.676140e-05	12	1.735450e-04	1.455060e-05	12	9.896830e-04	8.860280e-05	12	false	GAMG	2.680820e-04	1.436060e-06	5	true
472           	smoothSolver	1.834010e-04	1.663560e-05	12	1.713690e-04	1.437160e-05	12	9.858640e-04	8.828140e-05	12	false	GAMG	2.511980e-04	1.339030e-06	5	true
473           	smoothSolver	1.820490e-04	1.651950e-05	12	1.692300e-04	1.420180e-05	12	9.821520e-04	8.796810e-05	12	false	GAMG	2.363890e-04	1.280210e-06	5	true
474           	smoothSolver	1.807920e-04	1.641140e-05	12	1.672670e-04	1.403800e-05	12	9.785100e-04	8.765840e-05	12	false	GAMG	2.235000e-04	1.202260e-06	5	true
475           	smoothSolver	1.796090e-04	1.631220e-05	12	1.653140e-04	1.388150e-05	12	9.749540e-04	8.735480e-05	12	false	GAMG	2.122580e-04	1.164040e-06	5	true
476           	smoothSolver	1.785160e-04	1.622180e-05	12	1.635170e-04	1.372950e-05	12	9.714530e-04	8.705310e-05	12	false	GAMG	2.025050e-04	1.101900e-06	5	true
477           	smoothSolver	1.775010e-04	1.614000e-05	12	1.617130e-04	1.358360e-05	12	9.680180e-04	8.675650e-05	12	false	GAMG	1.941120e-04	1.079250e-06	5	true
478           	smoothSolver	1.765850e-04	1.606370e-05	12	1.600500e-04	1.344150e-05	12	9.646170e-04	8.646070e-05	12	false	GAMG	1.868990e-04	1.029230e-06	5	true
479           	smoothSolver	1.757370e-04	1.599110e-05	12	1.583720e-04	1.330480e-05	12	9.612640e-04	8.616910e-05	12	false	GAMG	1.806910e-04	1.018210e-06	5	true
480           	smoothSolver	1.749470e-04	1.592000e-05	12	1.568220e-04	1.317130e-05	12	9.579310e-04	8.587750e-05	12	false	GAMG	1.753690e-04	9.774860e-07	5	true
481           	smoothSolver	1.741790e-04	1.585100e-05	12	1.552480e-04	1.304280e-05	12	9.546350e-04	8.558950e-05	12	false	GAMG	1.708750e-04	9.745760e-07	5	true
482           	smoothSolver	1.734360e-04	1.578250e-05	12	1.537980e-04	1.291700e-05	12	9.513490e-04	8.530100e-05	12	false	GAMG	1.671220e-04	9.400940e-07	5	true
483           	smoothSolver	1.727020e-04	1.571550e-05	12	1.523180e-04	1.279580e-05	12	9.480960e-04	8.501580e-05	12	false	GAMG	1.641100e-04	9.421010e-07	5	true
484           	smoothSolver	1.719840e-04	1.564880e-05	12	1.509560e-04	1.267700e-05	12	9.448470e-04	8.472960e-05	12	false	GAMG	1.617150e-04	9.120190e-07	5	true
485           	smoothSolver	1.712690e-04	1.558340e-05	12	1.495590e-04	1.256230e-05	12	9.416260e-04	8.444630e-05	12	false	GAMG	1.598150e-04	9.166640e-07	5	true
486           	smoothSolver	1.705680e-04	1.551810e-05	12	1.482750e-04	1.244960e-05	12	9.384080e-04	8.416210e-05	12	false	GAMG	1.581740e-04	8.897320e-07	5	true
487           	smoothSolver	1.698680e-04	1.545410e-05	12	1.469530e-04	1.234080e-05	12	9.352140e-04	8.388060e-05	12	false	GAMG	1.567650e-04	8.957830e-07	5	true
488           	smoothSolver	1.691810e-04	1.539030e-05	12	1.457400e-04	1.223360e-05	12	9.320190e-04	8.359790e-05	12	false	GAMG	1.555280e-04	8.715110e-07	5	true
489           	smoothSolver	1.684940e-04	1.532750e-05	12	1.444860e-04	1.213010e-05	12	9.288480e-04	8.331800e-05	12	false	GAMG	1.544630e-04	8.783000e-07	5	true
490           	smoothSolver	1.678200e-04	1.526490e-05	12	1.433320e-04	1.202800e-05	12	9.256750e-04	8.303690e-05	12	false	GAMG	1.534700e-04	8.560780e-07	5	true
491           	smoothSolver	1.671460e-04	1.520330e-05	12	1.421360e-04	1.192940e-05	12	9.225230e-04	8.275850e-05	12	false	GAMG	1.525710e-04	8.627570e-07	5	true
492           	smoothSolver	1.664840e-04	1.514180e-05	12	1.410400e-04	1.183200e-05	12	9.193700e-04	8.247900e-05	12	false	GAMG	1.517510e-04	8.424990e-07	5	true
493           	smoothSolver	1.658220e-04	1.508140e-05	12	1.398960e-04	1.173780e-05	12	9.162370e-04	8.220210e-05	12	false	GAMG	1.510030e-04	8.486550e-07	5	true
494           	smoothSolver	1.651710e-04	1.502090e-05	12	1.388510e-04	1.164470e-05	12	9.131010e-04	8.192410e-05	12	false	GAMG	1.502980e-04	8.296930e-07	5	true
495           	smoothSolver	1.645200e-04	1.496150e-05	12	1.377570e-04	1.155470e-05	12	9.099860e-04	8.164860e-05	12	false	GAMG	1.496470e-04	8.352150e-07	5	true
496           	smoothSolver	1.638790e-04	1.490200e-05	12	1.367570e-04	1.146540e-05	12	9.068660e-04	8.137190e-05	12	false	GAMG	1.490010e-04	8.175620e-07	5	true
497           	smoothSolver	1.632380e-04	1.484360e-05	12	1.357060e-04	1.137920e-05	12	9.037650e-04	8.109770e-05	12	false	GAMG	1.483900e-04	8.222340e-07	5	true
498           	smoothSolver	1.626080e-04	1.478510e-05	12	1.347480e-04	1.129350e-05	12	9.006630e-04	8.082250e-05	12	false	GAMG	1.477900e-04	8.058830e-07	5	true
499           	smoothSolver	1.619760e-04	1.472750e-05	12	1.337380e-04	1.121060e-05	12	8.975830e-04	8.054980e-05	12	false	GAMG	1.472360e-04	8.097440e-07	5	true
500           	smoothSolver	1.613550e-04	1.466990e-05	12	1.328200e-04	1.112830e-05	12	8.945030e-04	8.027610e-05	12	false	GAMG	1.466980e-04	7.946790e-07	5	true
501           	smoothSolver	1.607320e-04	1.461320e-05	12	1.318480e-04	1.104860e-05	12	8.914410e-04	8.000480e-05	12	false	GAMG	1.461670e-04	7.977140e-07	5	true
502           	smoothSolver	1.601190e-04	1.455640e-05	12	1.309630e-04	1.096930e-05	12	8.883800e-04	7.973280e-05	12	false	GAMG	1.456210e-04	7.835970e-07	5	true
503           	smoothSolver	1.595050e-04	1.450050e-05	12	1.300240e-04	1.089250e-05	12	8.853360e-04	7.946300e-05	12	false	GAMG	1.450830e-04	7.859800e-07	5	true
504           	smoothSolver	1.589000e-04	1.444450e-05	12	1.291730e-04	1.081600e-05	12	8.822930e-04	7.919250e-05	12	false	GAMG	1.445510e-04	7.726690e-07	5	true
505           	smoothSolver	1.582940e-04	1.438940e-05	12	1.282660e-04	1.074200e-05	12	8.792670e-04	7.892430e-05	12	false	GAMG	1.440250e-04	7.744260e-07	5	true
506           	smoothSolver	1.576970e-04	1.433410e-05	12	1.274430e-04	1.066800e-05	12	8.762430e-04	7.865530e-05	12	false	GAMG	1.434890e-04	7.618360e-07	5	true
507           	smoothSolver	1.570990e-04	1.427970e-05	12	1.265650e-04	1.059640e-05	12	8.732340e-04	7.838850e-05	12	false	GAMG	1.429700e-04	7.632330e-07	5	true
508           	smoothSolver	1.565090e-04	1.422510e-05	12	1.257690e-04	1.052480e-05	12	8.702280e-04	7.812120e-05	12	false	GAMG	1.424450e-04	7.513190e-07	5	true
509           	smoothSolver	1.559180e-04	1.417140e-05	12	1.249180e-04	1.045550e-05	12	8.672370e-04	7.785590e-05	12	false	GAMG	1.419340e-04	7.522610e-07	5	true
510           	smoothSolver	1.553350e-04	1.411740e-05	12	1.241480e-04	1.038620e-05	12	8.642500e-04	7.759000e-05	12	false	GAMG	1.414270e-04	7.409730e-07	5	true
511           	smoothSolver	1.547510e-04	1.406440e-05	12	1.233210e-04	1.031900e-05	12	8.612760e-04	7.732620e-05	12	false	GAMG	1.409280e-04	7.415390e-07	5	true
512           	smoothSolver	1.541750e-04	1.401110e-05	12	1.225750e-04	1.025170e-05	12	8.583070e-04	7.706190e-05	12	false	GAMG	1.404300e-04	7.306560e-07	5	true
513           	smoothSolver	1.535980e-04	1.395870e-05	12	1.217720e-04	1.018650e-05	12	8.553520e-04	7.679960e-05	12	false	GAMG	1.399410e-04	7.309410e-07	5	true
514           	smoothSolver	1.530290e-04	1.390600e-05	12	1.210480e-04	1.012120e-05	12	8.524010e-04	7.653700e-05	12	false	GAMG	1.394480e-04	7.206810e-07	5	true
515           	smoothSolver	1.524580e-04	1.385420e-05	12	1.202660e-04	1.005790e-05	12	8.494640e-04	7.627620e-05	12	false	GAMG	1.389500e-04	7.207720e-07	5	true
516           	smoothSolver	1.518960e-04	1.380210e-05	12	1.195640e-04	9.994320e-06	12	8.465340e-04	7.601530e-05	12	false	GAMG	1.384320e-04	7.109970e-07	5	true
517           	smoothSolver	1.513310e-04	1.375090e-05	12	1.188030e-04	9.932800e-06	12	8.436150e-04	7.575620e-05	12	false	GAMG	1.379040e-04	7.106190e-07	5	true
518           	smoothSolver	1.507750e-04	1.369940e-05	12	1.181200e-04	9.871000e-06	12	8.407050e-04	7.549690e-05	12	false	GAMG	1.373520e-04	7.011880e-07	5	true
519           	smoothSolver	1.502160e-04	1.364890e-05	12	1.173790e-04	9.811220e-06	12	8.378060e-04	7.523950e-05	12	false	GAMG	1.367690e-04	7.003760e-07	5	true
520           	smoothSolver	1.496660e-04	1.359800e-05	12	1.167160e-04	9.751100e-06	12	8.349170e-04	7.498210e-05	12	false	GAMG	1.361650e-04	6.912010e-07	5	true
521           	smoothSolver	1.491130e-04	1.354800e-05	12	1.159940e-04	9.692990e-06	12	8.320390e-04	7.472650e-05	12	false	GAMG	1.355640e-04	6.900990e-07	5	true
522           	smoothSolver	1.485690e-04	1.349770e-05	12	1.153490e-04	9.634460e-06	12	8.291720e-04	7.447100e-05	12	false	GAMG	1.349700e-04	6.816030e-07	5	true
523           	smoothSolver	1.480230e-04	1.344820e-05	12	1.146440e-04	9.577830e-06	12	8.263150e-04	7.421730e-05	12	false	GAMG	1.343800e-04	6.803180e-07	5	true
524           	smoothSolver	1.474850e-04	1.339850e-05	12	1.140150e-04	9.520750e-06	12	8.234700e-04	7.396370e-05	12	false	GAMG	1.338000e-04	6.725070e-07	5	true
525           	smoothSolver	1.469450e-04	1.334960e-05	12	1.133260e-04	9.465490e-06	12	8.206350e-04	7.371170e-05	12	false	GAMG	1.332310e-04	6.711180e-07	5	true
526           	smoothSolver	1.464120e-04	1.330030e-05	12	1.127130e-04	9.409750e-06	12	8.178110e-04	7.346000e-05	12	false	GAMG	1.326740e-04	6.638840e-07	5	true
527           	smoothSolver	1.458770e-04	1.325200e-05	12	1.120390e-04	9.355810e-06	12	8.149960e-04	7.320980e-05	12	false	GAMG	1.321260e-04	6.621180e-07	5	true
528           	smoothSolver	1.453500e-04	1.320320e-05	12	1.114400e-04	9.301350e-06	12	8.121930e-04	7.295980e-05	12	false	GAMG	1.315870e-04	6.555820e-07	5	true
529           	smoothSolver	1.448210e-04	1.315540e-05	12	1.107800e-04	9.248610e-06	12	8.093990e-04	7.271140e-05	12	false	GAMG	1.310660e-04	6.534390e-07	5	true
530           	smoothSolver	1.442990e-04	1.310710e-05	12	1.101940e-04	9.195320e-06	12	8.066170e-04	7.246320e-05	12	false	GAMG	1.305260e-04	6.474170e-07	5	true
531           	smoothSolver	1.437740e-04	1.305970e-05	12	1.095460e-04	9.143730e-06	12	8.038420e-04	7.221650e-05	12	false	GAMG	1.299860e-04	6.446420e-07	5	true
532           	smoothSolver	1.432580e-04	1.301190e-05	12	1.089730e-04	9.091570e-06	12	8.010800e-04	7.197010e-05	12	false	GAMG	1.294380e-04	6.391820e-07	5	true
533           	smoothSolver	1.427390e-04	1.296500e-05	12	1.083370e-04	9.041090e-06	12	7.983260e-04	7.172520e-05	12	false	GAMG	1.288980e-04	6.359460e-07	5	true
534           	smoothSolver	1.422270e-04	1.291770e-05	12	1.077750e-04	8.990010e-06	12	7.955830e-04	7.148050e-05	12	false	GAMG	1.283450e-04	6.311100e-07	5	true
535           	smoothSolver	1.417130e-04	1.287130e-05	12	1.071520e-04	8.940550e-06	12	7.928500e-04	7.123740e-05	12	false	GAMG	1.278020e-04	6.275490e-07	5	true
536           	smoothSolver	1.412060e-04	1.282440e-05	12	1.066020e-04	8.890510e-06	12	7.901290e-04	7.099450e-05	12	false	GAMG	1.272630e-04	6.232680e-07	5	true
537           	smoothSolver	1.406970e-04	1.277850e-05	12	1.059910e-04	8.842050e-06	12	7.874150e-04	7.075310e-05	12	false	GAMG	1.267250e-04	6.192260e-07	5	true
538           	smoothSolver	1.401950e-04	1.273210e-05	12	1.054550e-04	8.793000e-06	12	7.847140e-04	7.051190e-05	12	false	GAMG	1.261860e-04	6.154730e-07	5	true
539           	smoothSolver	1.396900e-04	1.268650e-05	12	1.048570e-04	8.745530e-06	12	7.820190e-04	7.027220e-05	12	false	GAMG	1.256540e-04	6.107840e-07	5	true
540           	smoothSolver	1.391930e-04	1.264060e-05	12	1.043310e-04	8.697460e-06	12	7.793370e-04	7.003270e-05	12	false	GAMG	1.251190e-04	6.076510e-07	5	true
541           	smoothSolver	1.386930e-04	1.259550e-05	12	1.037430e-04	8.650930e-06	12	7.766620e-04	6.979470e-05	12	false	GAMG	1.245890e-04	6.023980e-07	5	true
542           	smoothSolver	1.382000e-04	1.254990e-05	12	1.032280e-04	8.603800e-06	12	7.739990e-04	6.955690e-05	12	false	GAMG	1.240560e-04	5.998080e-07	5	true
543           	smoothSolver	1.377050e-04	1.250530e-05	12	1.026520e-04	8.558160e-06	12	7.713440e-04	6.932060e-05	12	false	GAMG	1.235330e-04	5.939750e-07	5	true
544           	smoothSolver	1.372170e-04	1.246020e-05	12	1.021460e-04	8.511900e-06	12	7.687010e-04	6.908450e-05	12	false	GAMG	1.230190e-04	5.919360e-07	5	true
545           	smoothSolver	1.367270e-04	1.241590e-05	12	1.015800e-04	8.467080e-06	12	7.660670e-04	6.885000e-05	12	false	GAMG	1.225110e-04	5.857880e-07	5	true
546           	smoothSolver	1.362430e-04	1.237120e-05	12	1.010830e-04	8.421630e-06	12	7.634430e-04	6.861570e-05	12	false	GAMG	1.220010e-04	5.843800e-07	5	true
547           	smoothSolver	1.357570e-04	1.232740e-05	12	1.005260e-04	8.377600e-06	12	7.608290e-04	6.838280e-05	12	false	GAMG	1.214930e-04	5.778690e-07	5	true
548           	smoothSolver	1.352780e-04	1.228310e-05	12	1.000380e-04	8.332930e-06	12	7.582250e-04	6.815030e-05	12	false	GAMG	1.209940e-04	5.769660e-07	5	true
549           	smoothSolver	1.347960e-04	1.223960e-05	12	9.948840e-05	8.289640e-06	12	7.556310e-04	6.791920e-05	12	false	GAMG	1.204960e-04	5.702810e-07	5	true
550           	smoothSolver	1.343210e-04	1.219570e-05	12	9.900940e-05	8.245690e-06	12	7.530470e-04	6.768840e-05	12	false	GAMG	1.200080e-04	5.697510e-07	5	true
551           	smoothSolver	1.338430e-04	1.215270e-05	12	9.846880e-05	8.203110e-06	12	7.504730e-04	6.745900e-05	12	false	GAMG	1.195250e-04	1.186910e-06	4	true
552           	smoothSolver	1.333740e-04	1.210930e-05	12	9.800580e-05	8.160760e-06	12	7.478560e-04	6.722560e-05	12	false	GAMG	1.190720e-04	5.742130e-07	5	true
553           	smoothSolver	1.328990e-04	1.206640e-05	12	9.746630e-05	8.117490e-06	12	7.453870e-04	6.700490e-05	12	false	GAMG	1.186220e-04	1.159380e-06	4	true
554           	smoothSolver	1.324330e-04	1.202350e-05	12	9.700330e-05	8.075940e-06	12	7.427700e-04	6.677180e-05	12	false	GAMG	1.181140e-04	5.656680e-07	5	true
555           	smoothSolver	1.319620e-04	1.198100e-05	12	9.647760e-05	8.033640e-06	12	7.403110e-04	6.655190e-05	12	false	GAMG	1.176830e-04	1.138370e-06	4	true
556           	smoothSolver	1.315010e-04	1.193840e-05	12	9.602260e-05	7.992770e-06	12	7.377120e-04	6.632030e-05	12	false	GAMG	1.171780e-04	5.586410e-07	5	true
557           	smoothSolver	1.310340e-04	1.189630e-05	12	9.550540e-05	7.951170e-06	12	7.352720e-04	6.610220e-05	12	false	GAMG	1.167580e-04	1.120800e-06	4	true
558           	smoothSolver	1.305770e-04	1.185400e-05	12	9.505670e-05	7.910880e-06	12	7.326930e-04	6.587240e-05	12	false	GAMG	1.162690e-04	5.517790e-07	5	true
559           	smoothSolver	1.301140e-04	1.181230e-05	12	9.454740e-05	7.869930e-06	12	7.302730e-04	6.565600e-05	12	false	GAMG	1.158570e-04	1.104490e-06	4	true
560           	smoothSolver	1.296600e-04	1.177040e-05	12	9.410590e-05	7.830210e-06	12	7.277140e-04	6.542800e-05	12	false	GAMG	1.153660e-04	5.453790e-07	5	true
561           	smoothSolver	1.292010e-04	1.172900e-05	12	9.360480e-05	7.789880e-06	12	7.253130e-04	6.521320e-05	12	false	GAMG	1.149480e-04	1.090100e-06	4	true
562           	smoothSolver	1.287510e-04	1.168750e-05	12	9.316940e-05	7.750700e-06	12	7.227730e-04	6.498680e-05	12	false	GAMG	1.144510e-04	5.395220e-07	5	true
563           	smoothSolver	1.282960e-04	1.164650e-05	12	9.267480e-05	7.710940e-06	12	7.203900e-04	6.477360e-05	12	false	GAMG	1.140410e-04	1.076630e-06	4	true
564           	smoothSolver	1.278500e-04	1.160530e-05	12	9.224510e-05	7.672290e-06	12	7.178700e-04	6.454890e-05	12	false	GAMG	1.135530e-04	5.334370e-07	5	true
565           	smoothSolver	1.273980e-04	1.156460e-05	12	9.175650e-05	7.633110e-06	12	7.155040e-04	6.433730e-05	12	false	GAMG	1.131500e-04	1.062630e-06	4	true
566           	smoothSolver	1.269560e-04	1.152380e-05	12	9.133220e-05	7.595000e-06	12	7.130020e-04	6.411430e-05	12	false	GAMG	1.126680e-04	1.126630e-06	4	true
567           	smoothSolver	1.265090e-04	1.148360e-05	12	9.085900e-05	7.557300e-06	12	7.106070e-04	6.390020e-05	12	false	GAMG	1.122320e-04	1.093030e-06	4	true
568           	smoothSolver	1.260690e-04	1.144290e-05	12	9.043460e-05	7.518430e-06	12	7.082030e-04	6.368520e-05	12	false	GAMG	1.117850e-04	1.098310e-06	4	true
569           	smoothSolver	1.256260e-04	1.140300e-05	12	8.995920e-05	7.481280e-06	12	7.058040e-04	6.347120e-05	12	false	GAMG	1.113470e-04	1.074110e-06	4	true
570           	smoothSolver	1.251890e-04	1.136270e-05	12	8.954750e-05	7.443300e-06	12	7.034100e-04	6.325710e-05	12	false	GAMG	1.108920e-04	1.082630e-06	4	true
571           	smoothSolver	1.247490e-04	1.132310e-05	12	8.907830e-05	7.406730e-06	12	7.010280e-04	6.304450e-05	12	false	GAMG	1.104460e-04	1.061060e-06	4	true
572           	smoothSolver	1.243160e-04	1.128310e-05	12	8.867200e-05	7.369270e-06	12	6.986530e-04	6.283190e-05	12	false	GAMG	1.099940e-04	1.069060e-06	4	true
573           	smoothSolver	1.238800e-04	1.124390e-05	12	8.820910e-05	7.333190e-06	12	6.962880e-04	6.262090e-05	12	false	GAMG	1.095630e-04	1.047960e-06	4	true
574           	smoothSolver	1.234510e-04	1.120420e-05	12	8.780930e-05	7.296240e-06	12	6.939300e-04	6.240990e-05	12	false	GAMG	1.091290e-04	1.055040e-06	4	true
575           	smoothSolver	1.230180e-04	1.116530e-05	12	8.735320e-05	7.260650e-06	12	6.915830e-04	6.220050e-05	12	false	GAMG	1.087180e-04	1.034480e-06	4	true
576           	smoothSolver	1.225920e-04	1.112600e-05	12	8.696020e-05	7.224210e-06	12	6.892440e-04	6.199100e-05	12	false	GAMG	1.083030e-04	1.040680e-06	4	true
577           	smoothSolver	1.221630e-04	1.108740e-05	12	8.650960e-05	7.189140e-06	12	6.869150e-04	6.178320e-05	12	false	GAMG	1.079030e-04	1.021460e-06	4	true
578           	smoothSolver	1.217410e-04	1.104840e-05	12	8.612060e-05	7.153210e-06	12	6.845930e-04	6.157530e-05	12	false	GAMG	1.074870e-04	1.027700e-06	4	true
579           	smoothSolver	1.213150e-04	1.101010e-05	12	8.567450e-05	7.118610e-06	12	6.822810e-04	6.136900e-05	12	false	GAMG	1.070790e-04	1.009560e-06	4	true
580           	smoothSolver	1.208960e-04	1.097140e-05	12	8.529030e-05	7.083140e-06	12	6.799760e-04	6.116260e-05	12	false	GAMG	1.066650e-04	1.015080e-06	4	true
581           	smoothSolver	1.204740e-04	1.093350e-05	12	8.484960e-05	7.048990e-06	12	6.776820e-04	6.095790e-05	12	false	GAMG	1.062700e-04	9.975230e-07	4	true
582           	smoothSolver	1.200580e-04	1.089500e-05	12	8.447170e-05	7.014000e-06	12	6.753950e-04	6.075310e-05	12	false	GAMG	1.058670e-04	1.002550e-06	4	true
583           	smoothSolver	1.196400e-04	1.085740e-05	12	8.403710e-05	6.980320e-06	12	6.731180e-04	6.054980e-05	12	false	GAMG	1.054780e-04	9.857920e-07	4	true
584           	smoothSolver	1.192270e-04	1.081930e-05	12	8.366370e-05	6.945790e-06	12	6.708490e-04	6.034660e-05	12	false	GAMG	1.050710e-04	9.902780e-07	4	true
585           	smoothSolver	1.188120e-04	1.078200e-05	12	8.323450e-05	6.912530e-06	12	6.685900e-04	6.014490e-05	12	false	GAMG	1.046780e-04	9.745380e-07	4	true
586           	smoothSolver	1.184030e-04	1.074420e-05	12	8.286720e-05	6.878420e-06	12	6.663380e-04	5.994330e-05	12	false	GAMG	1.042730e-04	9.790180e-07	4	true
587           	smoothSolver	1.179900e-04	1.070710e-05	12	8.244230e-05	6.845600e-06	12	6.640970e-04	5.974320e-05	12	false	GAMG	1.038670e-04	9.640940e-07	4	true
588           	smoothSolver	1.175840e-04	1.066960e-05	12	8.208030e-05	6.811920e-06	12	6.618630e-04	5.954300e-05	12	false	GAMG	1.034550e-04	9.682100e-07	4	true
589           	smoothSolver	1.171750e-04	1.063290e-05	12	8.166200e-05	6.779480e-06	12	6.596390e-04	5.934450e-05	12	false	GAMG	1.030550e-04	9.539110e-07	4	true
590           	smoothSolver	1.167720e-04	1.059560e-05	12	8.130430e-05	6.746210e-06	12	6.574220e-04	5.914590e-05	12	false	GAMG	1.026550e-04	9.576530e-07	4	true
591           	smoothSolver	1.163660e-04	1.055920e-05	12	8.089020e-05	6.714170e-06	12	6.552160e-04	5.894880e-05	12	false	GAMG	1.022680e-04	9.439540e-07	4	true
592           	smoothSolver	1.159660e-04	1.052220e-05	12	8.053680e-05	6.681280e-06	12	6.530160e-04	5.875180e-05	12	false	GAMG	1.018720e-04	9.472390e-07	4	true
593           	smoothSolver	1.155640e-04	1.048600e-05	12	8.012680e-05	6.649610e-06	12	6.508270e-04	5.855630e-05	12	false	GAMG	1.014880e-04	9.338980e-07	4	true
594           	smoothSolver	1.151670e-04	1.044930e-05	12	7.977750e-05	6.617100e-06	12	6.486450e-04	5.836080e-05	12	false	GAMG	1.010980e-04	9.368290e-07	4	true
595           	smoothSolver	1.147670e-04	1.041350e-05	12	7.937130e-05	6.585810e-06	12	6.464730e-04	5.816680e-05	12	false	GAMG	1.007070e-04	9.243430e-07	4	true
596           	smoothSolver	1.143740e-04	1.037710e-05	12	7.902630e-05	6.553670e-06	12	6.443080e-04	5.797280e-05	12	false	GAMG	1.003070e-04	9.273980e-07	4	true
597           	smoothSolver	1.139770e-04	1.034150e-05	12	7.862550e-05	6.522750e-06	12	6.421530e-04	5.778020e-05	12	false	GAMG	9.991750e-05	9.156350e-07	4	true
598           	smoothSolver	1.135860e-04	1.030540e-05	12	7.828500e-05	6.491000e-06	12	6.400050e-04	5.758770e-05	12	false	GAMG	9.952500e-05	9.181550e-07	4	true
599           	smoothSolver	1.131930e-04	1.027000e-05	12	7.788850e-05	6.460450e-06	12	6.378650e-04	5.739650e-05	12	false	GAMG	9.914490e-05	9.064860e-07	4	true
600           	smoothSolver	1.128050e-04	1.023420e-05	12	7.755220e-05	6.429090e-06	12	6.357330e-04	5.720540e-05	12	false	GAMG	9.875720e-05	9.083840e-07	4	true
601           	smoothSolver	1.124150e-04	1.019920e-05	12	7.715970e-05	6.398930e-06	12	6.336090e-04	5.701570e-05	12	false	GAMG	9.837180e-05	8.971030e-07	4	true
602           	smoothSolver	1.120300e-04	1.016360e-05	12	7.682730e-05	6.367940e-06	12	6.314930e-04	5.682590e-05	12	false	GAMG	9.797870e-05	8.989090e-07	4	true
603           	smoothSolver	1.116420e-04	1.012880e-05	12	7.643880e-05	6.338130e-06	12	6.293860e-04	5.663770e-05	12	false	GAMG	9.759640e-05	8.883380e-07	4	true
604           	smoothSolver	1.112600e-04	1.009350e-05	12	7.611000e-05	6.307500e-06	12	6.272860e-04	5.644940e-05	12	false	GAMG	9.721170e-05	8.899770e-07	4	true
605           	smoothSolver	1.108760e-04	1.005900e-05	12	7.572580e-05	6.278040e-06	12	6.251950e-04	5.626250e-05	12	false	GAMG	9.683490e-05	8.797600e-07	4	true
